"Key","Group","CTACCT","CTDESC","Type","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Total","FERC","LABOR"
"KygerMAINT003-1-20-401-20-320-513-283-5","MAINT","003-1-20-401-20-320-513-283-5","AUX TRANSFORMER","FcastActuals","289.64","0","405.76","0","0","0","0","0","0","0","0","0","695.4","513-2","LABOR"
"KygerMAINT003-1-20-401-20-320-513-283-5","MAINT","003-1-20-401-20-320-513-283-5","AUX TRANSFORMER","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","513-2","LABOR"
"KygerMAINT003-1-20-401-20-320-513-283-5","MAINT","003-1-20-401-20-320-513-283-5","AUX TRANSFORMER","Variance","289.64","0","405.76","0","0","0","0","0","0","0","0","0","695.4","513-2","LABOR"
"KygerMAINT003-1-20-401-20-320-512-336-4","MAINT","003-1-20-401-20-320-512-336-4","BACKWASH PUMP","Actual","0","0","0","0","0","139.95","0","0","0","0","0","0","139.95","512-3","OTHER"
"KygerMAINT003-1-20-401-20-320-512-336-4","MAINT","003-1-20-401-20-320-512-336-4","BACKWASH PUMP","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","OTHER"
"KygerMAINT003-1-20-401-20-320-512-336-4","MAINT","003-1-20-401-20-320-512-336-4","BACKWASH PUMP","FcastActuals","0","0","0","0","0","139.95","0","0","0","0","0","0","139.95","512-3","OTHER"
"KygerMAINT003-1-20-401-20-320-512-336-4","MAINT","003-1-20-401-20-320-512-336-4","BACKWASH PUMP","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","OTHER"
"KygerMAINT003-1-20-401-20-320-512-336-4","MAINT","003-1-20-401-20-320-512-336-4","BACKWASH PUMP","Variance","0","0","0","0","0","139.95","0","0","0","0","0","0","139.95","512-3","OTHER"
"KygerMAINT003-1-20-401-20-320-512-336-5","MAINT","003-1-20-401-20-320-512-336-5","BACKWASH PUMP","Actual","0","0","0","0","0","4800.44","-1742.53","0","0","0","0","0","3057.91","512-3","LABOR"
"KygerMAINT003-1-20-401-20-320-512-336-5","MAINT","003-1-20-401-20-320-512-336-5","BACKWASH PUMP","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","LABOR"
"KygerMAINT003-1-20-401-20-320-512-336-5","MAINT","003-1-20-401-20-320-512-336-5","BACKWASH PUMP","FcastActuals","0","0","0","0","0","4800.44","-1742.53","0","0","0","0","0","3057.91","512-3","LABOR"
"KygerMAINT003-1-20-401-20-320-512-336-5","MAINT","003-1-20-401-20-320-512-336-5","BACKWASH PUMP","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","LABOR"
"KygerMAINT003-1-20-401-20-320-512-336-5","MAINT","003-1-20-401-20-320-512-336-5","BACKWASH PUMP","Variance","0","0","0","0","0","4800.44","-1742.53","0","0","0","0","0","3057.91","512-3","LABOR"
"KygerYARD003-1-20-401-20-350-512-147-4","YARD","003-1-20-401-20-350-512-147-4","BARGE CLEANUP TRACTR","Actual","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","OTHER"
"KygerYARD003-1-20-401-20-350-512-147-4","YARD","003-1-20-401-20-350-512-147-4","BARGE CLEANUP TRACTR","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","OTHER"
"KygerYARD003-1-20-401-20-350-512-147-4","YARD","003-1-20-401-20-350-512-147-4","BARGE CLEANUP TRACTR","FcastActuals","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","OTHER"
"KygerYARD003-1-20-401-20-350-512-147-4","YARD","003-1-20-401-20-350-512-147-4","BARGE CLEANUP TRACTR","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","OTHER"
"KygerYARD003-1-20-401-20-350-512-147-4","YARD","003-1-20-401-20-350-512-147-4","BARGE CLEANUP TRACTR","Variance","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","OTHER"
"KygerMAINT003-1-20-401-20-350-512-144-4","MAINT","003-1-20-401-20-350-512-144-4","BARGE HAULING EQP","Actual","0","0","0","0","0","0","0","0","389.66","0","0","0","389.66","512-1","OTHER"
"KygerMAINT003-1-20-401-20-350-512-144-4","MAINT","003-1-20-401-20-350-512-144-4","BARGE HAULING EQP","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","OTHER"
"KygerMAINT003-1-20-401-20-350-512-144-4","MAINT","003-1-20-401-20-350-512-144-4","BARGE HAULING EQP","FcastActuals","0","0","0","0","0","0","0","0","389.66","0","0","0","389.66","512-1","OTHER"
"KygerMAINT003-1-20-401-20-350-512-144-4","MAINT","003-1-20-401-20-350-512-144-4","BARGE HAULING EQP","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","OTHER"
"KygerMAINT003-1-20-401-20-350-512-144-4","MAINT","003-1-20-401-20-350-512-144-4","BARGE HAULING EQP","Variance","0","0","0","0","0","0","0","0","389.66","0","0","0","389.66","512-1","OTHER"
"KygerMAINT003-1-20-401-20-350-512-144-5","MAINT","003-1-20-401-20-350-512-144-5","BARGE HAULING EQP","Actual","0","0","0","0","1007.38","672.54","-368.22","0","0","2317.92","0","0","3629.62","512-1","LABOR"
"KygerMAINT003-1-20-401-20-350-512-144-5","MAINT","003-1-20-401-20-350-512-144-5","BARGE HAULING EQP","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","LABOR"
"KygerMAINT003-1-20-401-20-350-512-144-5","MAINT","003-1-20-401-20-350-512-144-5","BARGE HAULING EQP","FcastActuals","0","0","0","0","1007.38","672.54","-368.22","0","0","2317.92","0","0","3629.62","512-1","LABOR"
"KygerMAINT003-1-20-401-20-350-512-144-5","MAINT","003-1-20-401-20-350-512-144-5","BARGE HAULING EQP","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","LABOR"
"KygerMAINT003-1-20-401-20-350-512-144-5","MAINT","003-1-20-401-20-350-512-144-5","BARGE HAULING EQP","Variance","0","0","0","0","1007.38","672.54","-368.22","0","0","2317.92","0","0","3629.62","512-1","LABOR"
"KygerYARD003-1-20-401-20-350-512-144-4","YARD","003-1-20-401-20-350-512-144-4","BARGE HAULING EQP","Actual","4759.57","5652.23","20019.69","7695.8","214.7","0","0","5954.65","1950","0","0","0","46246.64","512-1","OTHER"
"KygerYARD003-1-20-401-20-350-512-144-4","YARD","003-1-20-401-20-350-512-144-4","BARGE HAULING EQP","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","OTHER"
"KygerYARD003-1-20-401-20-350-512-144-4","YARD","003-1-20-401-20-350-512-144-4","BARGE HAULING EQP","FcastActuals","4759.57","5652.23","20019.69","7695.8","214.7","0","0","5954.65","1950","0","0","0","46246.64","512-1","OTHER"
"KygerYARD003-1-20-401-20-350-512-144-4","YARD","003-1-20-401-20-350-512-144-4","BARGE HAULING EQP","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","OTHER"
"KygerYARD003-1-20-401-20-350-512-144-4","YARD","003-1-20-401-20-350-512-144-4","BARGE HAULING EQP","Variance","4759.57","5652.23","20019.69","7695.8","214.7","0","0","5954.65","1950","0","0","0","46246.64","512-1","OTHER"
"KygerYARD003-1-20-401-20-350-512-144-5","YARD","003-1-20-401-20-350-512-144-5","BARGE HAULING EQP","Actual","620.48","1828.04","0","0","2344.52","-949.72","0","499.08","3228.52","-1331.76","901.88","-480.44","6660.6","512-1","LABOR"
"KygerYARD003-1-20-401-20-350-512-144-5","YARD","003-1-20-401-20-350-512-144-5","BARGE HAULING EQP","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","LABOR"
"KygerYARD003-1-20-401-20-350-512-144-5","YARD","003-1-20-401-20-350-512-144-5","BARGE HAULING EQP","FcastActuals","620.48","1828.04","0","0","2344.52","-949.72","0","499.08","3228.52","-1331.76","901.88","0","7141.04","512-1","LABOR"
"KygerYARD003-1-20-401-20-350-512-144-5","YARD","003-1-20-401-20-350-512-144-5","BARGE HAULING EQP","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","LABOR"
"KygerYARD003-1-20-401-20-350-512-144-5","YARD","003-1-20-401-20-350-512-144-5","BARGE HAULING EQP","Variance","620.48","1828.04","0","0","2344.52","-949.72","0","499.08","3228.52","-1331.76","901.88","0","7141.04","512-1","LABOR"
"KygerENV003-1-20-401-20-320-512-540-4","ENV","003-1-20-401-20-320-512-540-4","BIOREACTORS","Actual","0","0","0","0","0","0","0","65844","32922","32922","32922","32922","197532","512-5","OTHER"
"KygerENV003-1-20-401-20-320-512-540-4","ENV","003-1-20-401-20-320-512-540-4","BIOREACTORS","Budget","0","0","3000","3000","3000","3000","180000","180000","180000","180000","180000","180000","1092000","512-5","OTHER"
"KygerENV003-1-20-401-20-320-512-540-4","ENV","003-1-20-401-20-320-512-540-4","BIOREACTORS","FcastActuals","0","0","0","0","0","0","0","65844","32922","32922","32922","69000","233610","512-5","OTHER"
"KygerENV003-1-20-401-20-320-512-540-4","ENV","003-1-20-401-20-320-512-540-4","BIOREACTORS","Forecast","0","0","3000","3000","3000","3000","39000","39000","39000","39000","39000","69000","276000","512-5","OTHER"
"KygerENV003-1-20-401-20-320-512-540-4","ENV","003-1-20-401-20-320-512-540-4","BIOREACTORS","Variance","0","0","-3000","-3000","-3000","-3000","-39000","26844","-6078","-6078","-6078","0","-858390","512-5","OTHER"
"KygerMAINT003-1-20-401-20-320-512-540-4","MAINT","003-1-20-401-20-320-512-540-4","BIOREACTORS","Actual","0","0","4218.01","0","0","0","1494.57","3764.14","0","0","2989.1","2311.58","14777.4","512-5","OTHER"
"KygerMAINT003-1-20-401-20-320-512-540-4","MAINT","003-1-20-401-20-320-512-540-4","BIOREACTORS","Budget","0","0","0","0","0","10000","0","0","0","0","0","0","10000","512-5","OTHER"
"KygerMAINT003-1-20-401-20-320-512-540-4","MAINT","003-1-20-401-20-320-512-540-4","BIOREACTORS","FcastActuals","0","0","4218.01","0","0","0","1494.57","3764.14","0","0","2989.1","0","12465.82","512-5","OTHER"
"KygerMAINT003-1-20-401-20-320-512-540-4","MAINT","003-1-20-401-20-320-512-540-4","BIOREACTORS","Forecast","0","0","0","0","0","10000","5000","9000","14000","0","0","0","38000","512-5","OTHER"
"KygerMAINT003-1-20-401-20-320-512-540-4","MAINT","003-1-20-401-20-320-512-540-4","BIOREACTORS","Variance","0","0","4218.01","0","0","-10000","-3505.4300000000003","-5235.860000000001","-14000","0","2989.1","0","2465.8199999999997","512-5","OTHER"
"KygerMAINT003-1-20-401-20-320-511-003-4","MAINT","003-1-20-401-20-320-511-003-4","BLDG AIR COND UNITS","Actual","-7252.32","25814.25","20767.87","13627.21","22328.91","19668.92","33719.97","39950.58","2880.08","37713.48","933.92","42059.22","252212.09","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-003-4","MAINT","003-1-20-401-20-320-511-003-4","BLDG AIR COND UNITS","Budget","0","16000","16000","121000","72000","16000","16000","16000","16000","16000","16000","32000","353000","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-003-4","MAINT","003-1-20-401-20-320-511-003-4","BLDG AIR COND UNITS","FcastActuals","-7252.32","25814.25","20767.87","13627.21","22328.91","19668.92","33719.97","39950.58","2880.08","37713.48","933.92","32000","242152.87000000002","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-003-4","MAINT","003-1-20-401-20-320-511-003-4","BLDG AIR COND UNITS","Forecast","0","16000","16000","121000","62186","16000","16000","56000","121000","16000","16000","32000","488186","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-003-4","MAINT","003-1-20-401-20-320-511-003-4","BLDG AIR COND UNITS","Variance","-7252.32","9814.25","4767.869999999999","-107372.79000000001","-39857.09","3668.9199999999983","17719.97","-16049.419999999998","-118119.92","21713.480000000003","-15066.08","0","-110847.13000000002","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-003-5","MAINT","003-1-20-401-20-320-511-003-5","BLDG AIR COND UNITS","Actual","1122.49","0","0","0","0","0","304.32","0","0","0","0","0","1426.81","511","LABOR"
"KygerMAINT003-1-20-401-20-320-511-003-5","MAINT","003-1-20-401-20-320-511-003-5","BLDG AIR COND UNITS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","511","LABOR"
"KygerMAINT003-1-20-401-20-320-511-003-5","MAINT","003-1-20-401-20-320-511-003-5","BLDG AIR COND UNITS","FcastActuals","1122.49","0","0","0","0","0","304.32","0","0","0","0","0","1426.81","511","LABOR"
"KygerMAINT003-1-20-401-20-320-511-003-5","MAINT","003-1-20-401-20-320-511-003-5","BLDG AIR COND UNITS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","511","LABOR"
"KygerMAINT003-1-20-401-20-320-511-003-5","MAINT","003-1-20-401-20-320-511-003-5","BLDG AIR COND UNITS","Variance","1122.49","0","0","0","0","0","304.32","0","0","0","0","0","1426.81","511","LABOR"
"KygerTECH003-1-20-401-20-320-511-003-4","TECH","003-1-20-401-20-320-511-003-4","BLDG AIR COND UNITS","Actual","68.41","0","1947.13","3107.56","0","1175.4","0","0","542.56","3900.8","0","0","10741.86","511","OTHER"
"KygerTECH003-1-20-401-20-320-511-003-4","TECH","003-1-20-401-20-320-511-003-4","BLDG AIR COND UNITS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerTECH003-1-20-401-20-320-511-003-4","TECH","003-1-20-401-20-320-511-003-4","BLDG AIR COND UNITS","FcastActuals","68.41","0","1947.13","3107.56","0","1175.4","0","0","542.56","3900.8","0","0","10741.86","511","OTHER"
"KygerTECH003-1-20-401-20-320-511-003-4","TECH","003-1-20-401-20-320-511-003-4","BLDG AIR COND UNITS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerTECH003-1-20-401-20-320-511-003-4","TECH","003-1-20-401-20-320-511-003-4","BLDG AIR COND UNITS","Variance","68.41","0","1947.13","3107.56","0","1175.4","0","0","542.56","3900.8","0","0","10741.86","511","OTHER"
"KygerYARD003-1-20-401-20-320-511-003-4","YARD","003-1-20-401-20-320-511-003-4","BLDG AIR COND UNITS","Actual","0","0","0","0","0","0","0","0","0","0","432.39","0","432.39","511","OTHER"
"KygerYARD003-1-20-401-20-320-511-003-4","YARD","003-1-20-401-20-320-511-003-4","BLDG AIR COND UNITS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerYARD003-1-20-401-20-320-511-003-4","YARD","003-1-20-401-20-320-511-003-4","BLDG AIR COND UNITS","FcastActuals","0","0","0","0","0","0","0","0","0","0","432.39","0","432.39","511","OTHER"
"KygerYARD003-1-20-401-20-320-511-003-4","YARD","003-1-20-401-20-320-511-003-4","BLDG AIR COND UNITS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerYARD003-1-20-401-20-320-511-003-4","YARD","003-1-20-401-20-320-511-003-4","BLDG AIR COND UNITS","Variance","0","0","0","0","0","0","0","0","0","0","432.39","0","432.39","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-001-4","MAINT","003-1-20-401-20-320-511-001-4","BLDG HEATING VENTL","Actual","199.5","0","0","2189.93","2352.88","8873.06","6745.02","444.72","1608.75","6968.23","0","75868.17","105250.26","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-001-4","MAINT","003-1-20-401-20-320-511-001-4","BLDG HEATING VENTL","Budget","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","120000","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-001-4","MAINT","003-1-20-401-20-320-511-001-4","BLDG HEATING VENTL","FcastActuals","199.5","0","0","2189.93","2352.88","8873.06","6745.02","444.72","1608.75","6968.23","0","10000","39382.09","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-001-4","MAINT","003-1-20-401-20-320-511-001-4","BLDG HEATING VENTL","Forecast","10000","10000","10000","0","0","19800","20000","10000","10000","15800","10000","10000","125600","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-001-4","MAINT","003-1-20-401-20-320-511-001-4","BLDG HEATING VENTL","Variance","-9800.5","-10000","-10000","2189.93","2352.88","-10926.94","-13254.98","-9555.28","-8391.25","-8831.77","-10000","0","-80617.91","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-001-5","MAINT","003-1-20-401-20-320-511-001-5","BLDG HEATING VENTL","Actual","621.15","2528.28","1403.92","160.31","-166.12","2679.94","-411.45","2861.44","-649.2","0","0","421.44","9449.71","511","LABOR"
"KygerMAINT003-1-20-401-20-320-511-001-5","MAINT","003-1-20-401-20-320-511-001-5","BLDG HEATING VENTL","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","511","LABOR"
"KygerMAINT003-1-20-401-20-320-511-001-5","MAINT","003-1-20-401-20-320-511-001-5","BLDG HEATING VENTL","FcastActuals","621.15","2528.28","1403.92","160.31","-166.12","2679.94","-411.45","2861.44","-649.2","0","0","0","9028.27","511","LABOR"
"KygerMAINT003-1-20-401-20-320-511-001-5","MAINT","003-1-20-401-20-320-511-001-5","BLDG HEATING VENTL","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","511","LABOR"
"KygerMAINT003-1-20-401-20-320-511-001-5","MAINT","003-1-20-401-20-320-511-001-5","BLDG HEATING VENTL","Variance","621.15","2528.28","1403.92","160.31","-166.12","2679.94","-411.45","2861.44","-649.2","0","0","0","9028.27","511","LABOR"
"KygerTECH003-1-20-401-20-320-511-001-4","TECH","003-1-20-401-20-320-511-001-4","BLDG HEATING VENTL","Actual","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerTECH003-1-20-401-20-320-511-001-4","TECH","003-1-20-401-20-320-511-001-4","BLDG HEATING VENTL","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerTECH003-1-20-401-20-320-511-001-4","TECH","003-1-20-401-20-320-511-001-4","BLDG HEATING VENTL","FcastActuals","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerTECH003-1-20-401-20-320-511-001-4","TECH","003-1-20-401-20-320-511-001-4","BLDG HEATING VENTL","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerTECH003-1-20-401-20-320-511-001-4","TECH","003-1-20-401-20-320-511-001-4","BLDG HEATING VENTL","Variance","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-511-001-4","UNPLANNED","003-1-20-401-20-320-511-001-4","BLDG HEATING VENTL","Actual","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-511-001-4","UNPLANNED","003-1-20-401-20-320-511-001-4","BLDG HEATING VENTL","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-511-001-4","UNPLANNED","003-1-20-401-20-320-511-001-4","BLDG HEATING VENTL","FcastActuals","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-511-001-4","UNPLANNED","003-1-20-401-20-320-511-001-4","BLDG HEATING VENTL","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-511-001-4","UNPLANNED","003-1-20-401-20-320-511-001-4","BLDG HEATING VENTL","Variance","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-084-4","MAINT","003-1-20-401-20-320-511-084-4","BLDG ROOFS","Actual","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-084-4","MAINT","003-1-20-401-20-320-511-084-4","BLDG ROOFS","Budget","0","0","10000","10000","0","55000","0","0","0","0","0","0","75000","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-084-4","MAINT","003-1-20-401-20-320-511-084-4","BLDG ROOFS","FcastActuals","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-084-4","MAINT","003-1-20-401-20-320-511-084-4","BLDG ROOFS","Forecast","0","0","10000","10000","0","0","0","0","0","0","55000","0","75000","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-084-4","MAINT","003-1-20-401-20-320-511-084-4","BLDG ROOFS","Variance","0","0","-10000","-10000","0","0","0","0","0","0","-55000","0","-75000","511","OTHER"
"KygerTECH003-1-20-401-20-320-511-084-4","TECH","003-1-20-401-20-320-511-084-4","BLDG ROOFS","Actual","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerTECH003-1-20-401-20-320-511-084-4","TECH","003-1-20-401-20-320-511-084-4","BLDG ROOFS","Budget","0","0","0","0","0","0","0","0","0","0","0","5000","5000","511","OTHER"
"KygerTECH003-1-20-401-20-320-511-084-4","TECH","003-1-20-401-20-320-511-084-4","BLDG ROOFS","FcastActuals","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerTECH003-1-20-401-20-320-511-084-4","TECH","003-1-20-401-20-320-511-084-4","BLDG ROOFS","Forecast","0","0","5000","3184","0","0","0","0","0","0","0","0","8184","511","OTHER"
"KygerTECH003-1-20-401-20-320-511-084-4","TECH","003-1-20-401-20-320-511-084-4","BLDG ROOFS","Variance","0","0","-5000","-3184","0","0","0","0","0","0","0","0","-5000","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-085-4","MAINT","003-1-20-401-20-320-511-085-4","BLDG STEEL","Actual","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerMAINT003-1-20-401-20-320-511-085-4","MAINT","003-1-20-401-20-320-511-085-4","BLDG STEEL","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
